format=1 tracks=9 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 157
BA    1   CR         0   TR  0   CH 16   End of track
BA   19   CR       1/2   TR  6   CH  8   NT  G--         23/96   voff=127
BA   19   CR       1/2   TR  7   CH  9   NT  G--         23/96   voff=127
BA   19   CR       1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   19   CR       3/4   TR  1   CH  1   NT  G-          23/96   voff=127
BA   19   CR       3/4   TR  3   CH  3   NT  G-          23/96   voff=127
BA   19   CR       3/4   TR  6   CH  8   NT  G--         23/96   voff=127
BA   19   CR       3/4   TR  7   CH  9   NT  G--         23/96   voff=127
BA   19   CR       3/4   TR  8   CH 10   NT  C--         23/96   voff=127
BA   19   CR         1   TR  1   CH  1   NT  Bb          71/96   voff=127
BA   19   CR         1   TR  3   CH  3   NT  Bb          71/96   voff=127
BA   19   CR         1   TR  6   CH  8   NT  Bb-         71/96   voff=127
BA   19   CR         1   TR  7   CH  9   NT  Bb-         71/96   voff=127
BA   19   CR         1   TR  8   CH 10   NT  Bb--        23/96   voff=127
BA   19   CR         1   TR  8   CH 10   NT  D--         23/96   voff=127
BA   19   CR     1+1/2   TR  1   CH  1   NT  G-          47/96   voff=127
BA   19   CR     1+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   19   CR     1+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   19   CR     1+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   19   CR     1+1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   19   CR     1+1/2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   19   CR         2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   19   CR     2+1/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   19   CR     2+1/2   TR  1   CH  1   NT  G-          47/96   voff=127
BA   19   CR     2+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   19   CR     2+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   19   CR     2+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   19   CR     2+1/2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   19   CR     2+1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   19   CR     2+3/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   19   CR         3   TR  1   CH  1   NT  Bb          71/96   voff=127
BA   19   CR         3   TR  3   CH  3   NT  Bb          71/96   voff=127
BA   19   CR         3   TR  6   CH  8   NT  Bb-         71/96   voff=127
BA   19   CR         3   TR  7   CH  9   NT  Bb-         71/96   voff=127
BA   19   CR         3   TR  8   CH 10   NT  Bb--        23/96   voff=127
BA   19   CR         3   TR  8   CH 10   NT  D--         23/96   voff=127
BA   19   CR     3+1/2   TR  1   CH  1   NT  G-          47/96   voff=127
BA   19   CR     3+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   19   CR     3+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   19   CR     3+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   19   CR     3+1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   19   CR     3+1/2   TR  8   CH 10   NT  F#--        23/96   voff=127

BA   20   CR         0   TR  1   CH  1   NT  G-          47/96   voff=127
BA   20   CR         0   TR  3   CH  3   NT  G-          47/96   voff=127
BA   20   CR         0   TR  6   CH  8   NT  G--         47/96   voff=127
BA   20   CR         0   TR  7   CH  9   NT  G--         47/96   voff=127
BA   20   CR         0   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR         0   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR         0   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR      1/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      1/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      1/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      1/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      1/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      1/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      3/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     13/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/6   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     17/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      3/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     19/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     23/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/4   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR     25/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     13/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      9/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     29/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     31/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/3   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     17/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     35/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       3/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     37/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     19/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     13/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      5/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     41/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     43/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     15/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     23/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     47/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/2   TR  1   CH  1   NT  G-          23/96   voff=127
BA   20   CR       1/2   TR  3   CH  3   NT  G-          23/96   voff=127
BA   20   CR       1/2   TR  6   CH  8   NT  G--         23/96   voff=127
BA   20   CR       1/2   TR  7   CH  9   NT  G--         23/96   voff=127
BA   20   CR       1/2   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR       1/2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR     49/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     25/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     17/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     13/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     53/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      9/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     55/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR      7/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     19/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     29/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     59/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       5/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     61/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     31/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     21/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       2/3   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     65/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     67/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     17/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     23/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     35/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     71/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       3/4   TR  1   CH  1   NT  G-          23/96   voff=127
BA   20   CR       3/4   TR  3   CH  3   NT  G-          23/96   voff=127
BA   20   CR       3/4   TR  6   CH  8   NT  G--         23/96   voff=127
BA   20   CR       3/4   TR  7   CH  9   NT  G--         23/96   voff=127
BA   20   CR       3/4   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       3/4   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR       3/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR     73/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     37/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     25/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     19/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     77/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     13/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     79/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       5/6   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     27/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     41/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     83/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR       7/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     85/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     43/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     29/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     11/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     89/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     15/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     91/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     23/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     31/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     47/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     95/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR         1   TR  1   CH  1   NT  Eb'         47/96   voff=127
BA   20   CR         1   TR  3   CH  3   NT  Eb'         47/96   voff=127
BA   20   CR         1   TR  6   CH  8   NT  Eb          47/96   voff=127
BA   20   CR         1   TR  7   CH  9   NT  Eb          47/96   voff=127
BA   20   CR         1   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR         1   TR  8   CH 10   NT  D--         23/96   voff=127
BA   20   CR         1   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR         1   TR  8   CH 10   NT  Bb--        23/96   voff=127
BA   20   CR    1+1/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+1/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+1/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+1/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+1/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+1/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+3/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+13/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/6   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+17/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+3/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+19/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+23/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/4   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   1+25/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+13/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+9/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+29/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+31/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/3   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+17/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+35/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+3/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+37/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+19/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+13/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+5/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+41/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+43/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+15/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+23/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+47/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/2   TR  1   CH  1   NT  D'          47/96   voff=127
BA   20   CR     1+1/2   TR  3   CH  3   NT  D'          47/96   voff=127
BA   20   CR     1+1/2   TR  6   CH  8   NT  D           47/96   voff=127
BA   20   CR     1+1/2   TR  7   CH  9   NT  D           47/96   voff=127
BA   20   CR     1+1/2   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR     1+1/2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   1+49/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+25/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+17/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+13/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+53/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+9/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+55/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    1+7/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+19/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+29/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+59/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+5/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+61/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+31/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+21/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+2/3   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+65/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+67/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+17/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+23/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+35/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+71/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+3/4   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+3/4   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR     1+3/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   1+73/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+37/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+25/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+19/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+77/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+13/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+79/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+5/6   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+27/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+41/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+83/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR     1+7/8   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+85/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+43/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+29/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+11/12   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+89/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+15/16   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+91/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+23/24   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+31/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+47/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR   1+95/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR         2   TR  1   CH  1   NT  Bb          47/96   voff=127
BA   20   CR         2   TR  3   CH  3   NT  Bb          47/96   voff=127
BA   20   CR         2   TR  6   CH  8   NT  Bb-         47/96   voff=127
BA   20   CR         2   TR  7   CH  9   NT  Bb-         47/96   voff=127
BA   20   CR         2   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR         2   TR  8   CH 10   NT  D--         23/96   voff=127
BA   20   CR         2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR    2+1/96   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    2+1/48   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    2+1/32   TR  8   CH 10   ST &E9 &00 &00
BA   20   CR    2+1/24   TR  8   CH 10   ST &E9 &23 &00
BA   20   CR    2+5/96   TR  8   CH 10   ST &E9 &4C &00
BA   20   CR    2+1/16   TR  8   CH 10   ST &E9 &75 &00
BA   20   CR    2+7/96   TR  8   CH 10   ST &E9 &24 &01
BA   20   CR    2+1/12   TR  8   CH 10   ST &E9 &4D &01
BA   20   CR    2+3/32   TR  8   CH 10   ST &E9 &76 &01
BA   20   CR    2+5/48   TR  8   CH 10   ST &E9 &26 &02
BA   20   CR   2+11/96   TR  8   CH 10   ST &E9 &4F &02
BA   20   CR     2+1/8   TR  8   CH 10   ST &E9 &78 &02
BA   20   CR   2+13/96   TR  8   CH 10   ST &E9 &21 &03
BA   20   CR    2+7/48   TR  8   CH 10   ST &E9 &51 &03
BA   20   CR    2+5/32   TR  8   CH 10   ST &E9 &7A &03
BA   20   CR     2+1/6   TR  8   CH 10   ST &E9 &23 &04
BA   20   CR   2+17/96   TR  8   CH 10   ST &E9 &52 &04
BA   20   CR    2+3/16   TR  8   CH 10   ST &E9 &7B &04
BA   20   CR   2+19/96   TR  8   CH 10   ST &E9 &24 &05
BA   20   CR    2+5/24   TR  8   CH 10   ST &E9 &54 &05
BA   20   CR    2+7/32   TR  8   CH 10   ST &E9 &7D &05
BA   20   CR   2+11/48   TR  8   CH 10   ST &E9 &26 &06
BA   20   CR   2+23/96   TR  8   CH 10   ST &E9 &56 &06
BA   20   CR     2+1/4   TR  8   CH 10   ST &E9 &7F &06
BA   20   CR     2+1/4   TR  8   CH 10   NT  D--         23/96   voff=127
BA   20   CR     2+1/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   2+25/96   TR  8   CH 10   ST &E9 &28 &07
BA   20   CR   2+13/48   TR  8   CH 10   ST &E9 &51 &07
BA   20   CR    2+9/32   TR  8   CH 10   ST &E9 &00 &08
BA   20   CR    2+7/24   TR  8   CH 10   ST &E9 &29 &08
BA   20   CR   2+29/96   TR  8   CH 10   ST &E9 &52 &08
BA   20   CR    2+5/16   TR  8   CH 10   ST &E9 &02 &09
BA   20   CR   2+31/96   TR  8   CH 10   ST &E9 &2B &09
BA   20   CR     2+1/3   TR  8   CH 10   ST &E9 &54 &09
BA   20   CR   2+11/32   TR  8   CH 10   ST &E9 &04 &0A
BA   20   CR   2+17/48   TR  8   CH 10   ST &E9 &2D &0A
BA   20   CR   2+35/96   TR  8   CH 10   ST &E9 &56 &0A
BA   20   CR     2+3/8   TR  8   CH 10   ST &E9 &06 &0B
BA   20   CR   2+37/96   TR  8   CH 10   ST &E9 &2F &0B
BA   20   CR   2+19/48   TR  8   CH 10   ST &E9 &58 &0B
BA   20   CR   2+13/32   TR  8   CH 10   ST &E9 &00 &0C
BA   20   CR    2+5/12   TR  8   CH 10   ST &E9 &30 &0C
BA   20   CR   2+41/96   TR  8   CH 10   ST &E9 &59 &0C
BA   20   CR    2+7/16   TR  8   CH 10   ST &E9 &02 &0D
BA   20   CR   2+43/96   TR  8   CH 10   ST &E9 &32 &0D
BA   20   CR   2+11/24   TR  8   CH 10   ST &E9 &5B &0D
BA   20   CR   2+15/32   TR  8   CH 10   ST &E9 &04 &0E
BA   20   CR   2+23/48   TR  8   CH 10   ST &E9 &34 &0E
BA   20   CR   2+47/96   TR  8   CH 10   ST &E9 &5D &0E
BA   20   CR     2+1/2   TR  1   CH  1   NT  C'          47/96   voff=127
BA   20   CR     2+1/2   TR  3   CH  3   NT  C'          47/96   voff=127
BA   20   CR     2+1/2   TR  6   CH  8   NT  C           47/96   voff=127
BA   20   CR     2+1/2   TR  7   CH  9   NT  C           47/96   voff=127
BA   20   CR     2+1/2   TR  8   CH 10   ST &E9 &06 &0F
BA   20   CR     2+1/2   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR     2+1/2   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   2+49/96   TR  8   CH 10   ST &E9 &35 &0F
BA   20   CR   2+25/48   TR  8   CH 10   ST &E9 &5E &0F
BA   20   CR   2+17/32   TR  8   CH 10   ST &E9 &07 &10
BA   20   CR   2+13/24   TR  8   CH 10   ST &E9 &30 &10
BA   20   CR   2+53/96   TR  8   CH 10   ST &E9 &60 &10
BA   20   CR    2+9/16   TR  8   CH 10   ST &E9 &09 &11
BA   20   CR   2+55/96   TR  8   CH 10   ST &E9 &32 &11
BA   20   CR    2+7/12   TR  8   CH 10   ST &E9 &62 &11
BA   20   CR   2+19/32   TR  8   CH 10   ST &E9 &0B &12
BA   20   CR   2+29/48   TR  8   CH 10   ST &E9 &34 &12
BA   20   CR   2+59/96   TR  8   CH 10   ST &E9 &63 &12
BA   20   CR     2+5/8   TR  8   CH 10   ST &E9 &0C &13
BA   20   CR   2+61/96   TR  8   CH 10   ST &E9 &35 &13
BA   20   CR   2+31/48   TR  8   CH 10   ST &E9 &65 &13
BA   20   CR   2+21/32   TR  8   CH 10   ST &E9 &0E &14
BA   20   CR     2+2/3   TR  8   CH 10   ST &E9 &37 &14
BA   20   CR   2+65/96   TR  8   CH 10   ST &E9 &60 &14
BA   20   CR   2+11/16   TR  8   CH 10   ST &E9 &10 &15
BA   20   CR   2+67/96   TR  8   CH 10   ST &E9 &39 &15
BA   20   CR   2+17/24   TR  8   CH 10   ST &E9 &62 &15
BA   20   CR   2+23/32   TR  8   CH 10   ST &E9 &12 &16
BA   20   CR   2+35/48   TR  8   CH 10   ST &E9 &3B &16
BA   20   CR   2+71/96   TR  8   CH 10   ST &E9 &63 &16
BA   20   CR     2+3/4   TR  8   CH 10   ST &E9 &13 &17
BA   20   CR     2+3/4   TR  8   CH 10   NT  C--         23/96   voff=127
BA   20   CR     2+3/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   20   CR   2+73/96   TR  8   CH 10   ST &E9 &3C &17
BA   20   CR   2+37/48   TR  8   CH 10   ST &E9 &65 &17
BA   20   CR   2+25/32   TR  8   CH 10   ST &E9 &15 &18
BA   20   CR   2+19/24   TR  8   CH 10   ST &E9 &3E &18
BA   20   CR   2+77/96   TR  8   CH 10   ST &E9 &67 &18
BA   20   CR   2+13/16   TR  8   CH 10   ST &E9 &10 &19
BA   20   CR   2+79/96   TR  8   CH 10   ST &E9 &40 &19
BA   20   CR     2+5/6   TR  8   CH 10   ST &E9 &69 &19
BA   20   CR   2+27/32   TR  8   CH 10   ST &E9 &12 &1A
BA   20   CR   2+41/48   TR  8   CH 10   ST &E9 &41 &1A
BA   20   CR   2+83/96   TR  8   CH 10   ST &E9 &6A &1A
BA   20   CR     2+7/8   TR  8   CH 10   ST &E9 &13 &1B
BA   20   CR   2+85/96   TR  8   CH 10   ST &E9 &43 &1B
BA   20   CR   2+43/48   TR  8   CH 10   ST &E9 &6C &1B
BA   20   CR   2+29/32   TR  8   CH 10   ST &E9 &15 &1C
BA   20   CR   2+11/12   TR  8   CH 10   ST &E9 &45 &1C
BA   20   CR   2+89/96   TR  8   CH 10   ST &E9 &6E &1C
BA   20   CR   2+15/16   TR  8   CH 10   ST &E9 &17 &1D
BA   20   CR   2+91/96   TR  8   CH 10   ST &E9 &40 &1D
BA   20   CR   2+23/24   TR  8   CH 10   ST &E9 &6F &1D
BA   20   CR   2+31/32   TR  8   CH 10   ST &E9 &18 &1E
BA   20   CR   2+47/48   TR  8   CH 10   ST &E9 &41 &1E
BA   20   CR   2+95/96   TR  8   CH 10   ST &E9 &71 &1E
BA   20   CR         3   TR  1   CH  1   NT  G           47/96   voff=127
BA   20   CR         3   TR  3   CH  3   NT  G           47/96   voff=127
BA   20   CR         3   TR  6   CH  8   NT  G-          47/96   voff=127
BA   20   CR         3   TR  7   CH  9   NT  G-          47/96   voff=127
BA   20   CR         3   TR  8   CH 10   ST &E9 &1A &1F
BA   20   CR         3   TR  8   CH 10   NT  D--         23/96   voff=127
BA   20   CR         3   TR  8   CH 10   NT  F#--        23/96   voff=127
